customer_unique_id,total_orders,last_purchase,avg_days_between_orders,avg_delivery_delay,is_multi,churn
08e5b38d7948d37fbb2a59fc5e175ab1,4,2018-05-10 03:38:27,22.68437885802469,-4.796149691358025,0,0
08f7cf00ed9ff3e0a08fc136ec272974,2,2017-09-01 22:26:18,0.0,-7.203090277777778,1,1
0942eedfe0e865b2a80419a14672286f,2,2018-01-21 22:51:21,347.62747685185184,-19.05894675925926,1,1
096e351116755fe4c3c1e48eaf301a41,2,2017-05-16 10:49:27,1.1574074074074073e-05,-13.470648148148149,0,1
0981a271500799427cdf345e9121e20b,2,2017-04-17 10:05:11,13.838854166666668,-20.438425925925927,0,1
09831ff6ab667f42521bcd4c22dc755c,2,2018-03-25 11:26:29,8.014479166666666,-12.330277777777777,0,0
0994750c9c22a140010ed86aad2d044b,2,2018-02-26 13:23:24,21.84068287037037,-13.989328703703704,0,1
099fad9e8f7dfbd0412c300bcc697e0b,2,2018-05-16 17:52:39,307.1490509259259,-9.350810185185185,1,0
09ab36a420b5c87c5c9772bdb494f2e3,2,2018-02-24 23:18:14,0.0,45.814293981481484,1,1
09baec50afccbb414f24bf8e0bc7c020,2,2018-05-16 01:18:19,163.24737268518518,0.9288425925925926,1,0
09bc7afc3e8d8dccaffd0b16944a91fe,2,2017-08-01 11:12:08,174.76714120370372,-5.172094907407407,0,1
09cd73b13f103e47ce13675b4a4b36f3,2,2018-05-10 15:00:58,0.010868055555555556,-12.029606481481482,0,0
09d74edf20acb4f9523fb1cf19a18456,2,2018-03-05 14:54:33,109.08414351851852,-0.17929398148148148,0,0
09d7c538023c2c4fb0553c831c12f084,2,2017-05-22 19:49:13,1.1574074074074073e-05,-11.40712962962963,1,1
0a5df23b922b9998bb7378f1ac03c98a,2,2017-09-29 09:48:18,0.011122685185185185,-20.056747685185186,1,1
0a609db8d244100909a15d65eadf8539,3,2017-10-18 15:53:47,35.916359953703704,-15.342650462962963,1,1
0a61b571f594b6919601bcf3380da7f7,3,2018-01-12 18:17:00,77.01431134259259,-11.190393518518519,0,1
0aa1ab39ff2b837c05d7c9ff85b6d983,2,2018-03-11 10:15:39,64.9800925925926,-11.085694444444444,1,0
0aadc1d26d1c8b88a52c39a533ccea93,2,2017-11-28 10:27:09,230.98216435185185,-1.2760532407407408,0,1
0abee71cd257861a0944e2a81cea4a50,2,2017-11-26 09:30:30,258.99474537037037,7.737662037037037,1,1
0ac10a57d07e3d38b11f66283c44672b,2,2017-06-02 10:53:33,1.1574074074074073e-05,-12.345729166666667,1,1
0ac4a9460c1baf3051ffec5c9021a499,2,2018-05-30 07:58:30,21.547893518518517,-14.210138888888888,1,0
0ad7cb4f48f2a2cf5080e3c19c7cf98c,2,2018-05-25 16:55:13,201.12887731481482,-23.450358796296296,1,0
0b18593e033697810a62a987e77f4b8c,3,2018-03-13 08:07:13,141.97516782407408,-31.78316550925926,1,0
0b3dc7efaafb0cf78a4796d42fa8d74c,2,2017-07-28 09:34:29,296.78143518518516,-12.330729166666666,0,1
0b402d6dd50694a118c642448e2cb086,2,2017-11-26 20:40:58,216.17630787037038,-6.3262731481481485,1,1
0b6d4f036c07e10854affe43fc4e718c,2,2018-03-22 15:57:22,0.02172453703703704,-8.17445601851852,1,0
0b8ed32525608a907c7331b613b5b67e,2,2017-11-30 09:01:59,0.0,-11.175648148148149,0,1
0bc9c245cd69735af23eefdd89d74e7e,2,2017-09-13 16:59:00,69.0034375,-8.356967592592593,0,1
0bdb6ad22574bad5202df1e92a9aa403,2,2018-02-15 20:24:30,0.017037037037037038,-6.989386574074074,0,1
0be7af6c16fbca7eff244788f89146a3,2,2018-03-26 10:14:31,0.0,-14.226018518518519,1,0
0bf1278577a2acf8532a031d98cd517c,2,2017-12-14 11:10:57,66.6006712962963,-6.1491087962962965,1,1
0c10e674d1504f959a7f2e504148c296,2,2018-04-25 14:29:47,180.39871527777777,-14.15101851851852,1,0
0c4c416f1f9844e6805b074f8f96f52c,2,2017-08-12 23:18:04,14.540949074074074,-6.135775462962963,0,1
0c8286526be3a0fc8f50b7267db95035,2,2018-03-30 00:06:55,335.996400462963,-17.023125,1,0
0c8ac932c65f67489929f9164a86606d,2,2017-10-19 13:31:09,45.677071759259256,-14.197314814814815,0,1
0c9abfaffa0ae7587cebfdf0d680e3b7,2,2018-02-06 23:56:13,144.6572337962963,-19.510474537037037,0,1
0cbcf91ef2dd6dfcce9ee63c8772dc97,2,2017-08-15 07:55:36,0.0,-11.242743055555556,0,1
0cc2ee1112a11a1094eff52fa2e87150,3,2017-10-03 11:54:16,70.56050347222222,-7.577366898148148,1,1
0ceb502fc33a2ad327b08288c5310e2e,2,2018-05-15 10:39:41,25.52315972222222,-20.17902777777778,0,0
0cf46588cd3f5a23002166b5a1945820,2,2017-10-19 15:05:10,34.56446759259259,-15.170196759259259,0,1
0cfd915db480acd7d9a954409cabfb1c,2,2017-08-23 09:27:23,8.632476851851852,-19.216261574074075,1,1
0d4644eff058d75937ca1eec574bf87d,2,2017-11-30 22:20:59,68.26122685185184,-9.994537037037038,0,1
0d51e04ae0b1d341e4f49812d1f4fbe2,2,2018-05-16 09:57:53,209.9273263888889,-17.32519675925926,1,0
0d52f8cd8892f109a15803df169113b6,2,2018-02-11 12:28:51,1.1574074074074073e-05,-15.077361111111111,0,1
0d57344e9e4e9d16dc699cb417e50cb0,2,2017-11-21 20:56:07,3.3044675925925926,-7.06605324074074,0,1
